7|11|'Pour les locaux de surface importante, il est possible de placer les systèmes CVC sous contrats de maintenance. Dans ces contrats, une clause de performance peut être négociée sur la partie chauffage et climatisation. Cette clause se base sur une consommation de référence en kWh/DJU (Degré Jour Unifié).'
7|13|'Le système CVC est constitué d\'une source de production de chaud, d\'une source de production de froid et d\'un système de ventilation. Des équipements auxiliaires, pompes, ventilateurs et sytèmes de contrôles sont présents pour assurer le bon transfert des fluides. Il existe des systèmes réversibles capables de produire du froid ou du chaud selon la période.'
8|1|'Eclairage'
8|2|'Afin de réduire les consommations d\'électricité du poste éclairage, il existe plusieurs leviers tels que : \n\nl\'optimisation des équipements consommateurs en installant des lampes et des ballasts performants ;\nl\'optimisation de la régulation en utilisant une gestion centralisée, en ajustant l\'éclairage en fonction de l\'occupation et de la luminosité naturelle.'
8|3|'Il existe 2 catégories d\'éclairage : \n\nl\'éclairage intérieur qui s\'utilise dans les bâtiments tertiaires, residentiels et industriels ;\nl\'éclairage extérieur qui s\'utilise en général dans les lieux publics et pour les bâtiments industriels (façade, parking...).'
8|8|'Après l\'optimisation des systèmes d\'éclairage et la réduction de la consommation énergétique, l\'investissement représente la majeure partie du coût global, alors que les coûts énergétiques et de maintenance diminuent.'
8|11|'Les nouveaux équipements ont des durées de vie plus importantes, réduisant les coûts de remplacement. Par exemple, les tubes T5 ont une durée de vie supérieure de 5 000 à 10 000 heures à celle des tubes T8.'
8|13|'Le système d\'éclairage est composé des luminaires avec des lampes, des ballasts, les systèmes de régulation associés et des réflecteurs.'
9|1|'Enveloppe'
9|2|'L\'enveloppe sépare l\'espace habitable chauffé de l\'environnement extérieur. Son but est de limiter au maximum les transferts de chaleur d\'un milieu à un autre.\nAfin de réduire la consommation de chauffage d\'un local, il est recommandé d\'optimiser l\'enveloppe en améliorant l\'isolation des murs, toitures et vitrages.'
9|3|'Les actions sur l\'enveloppe d\'un bâtiment peuvent s\'appliquer aussi bien aux locaux des secteurs tertiaires, résidentiels, qu\'industriels.'
9|8|'L\'utilisation du bâtiment représente 75 % de son coût global et comprend la consommation énergétique, la maintenance et les rénovations.'
9|11|'La réalisation d\'un diagnostic isolation par une entreprise extérieure permet de diminuer les coûts de maintenance et de rénovation.'
9|13|'Les déperditions thermiques d\'un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-dessous. Les actions sur l\'enveloppe auront un impact sur la consommation des utilités produisant l\'énergie.'
10|1|'Utilités'
10|2|'Les utilités sont définies comme étant des systèmes servant en parallèle à plusieurs unités de production. L\'air comprimé, la production de froid, la distribution électrique, les systèmes motorisés, la ventilation industrielle, les stations de pompage, la production de vapeur, d\'eau chaude et les réseaux associés font partie des utilités.'
10|3|'Les utilités sont principalement utilisées dans l\'industrie, où tous les secteurs industriels sont concernés.'
10|8|'L\'achat d\'équipements performants pour les utilités est souvent une solution pertinente car les surcoûts de l\'investissement sont faibles en comparaison des économies réalisables sur l\'ensemble de la durée de vie de l\'équipement.'
10|11|'De nombreuses solutions comportementales ou d\'exploitation permettent de diminuer la consommation énergétique des utilités, pour des coûts limités d\'investissement. Ces solutions ont des temps de retour sur investissement (TRI) rapides.'
11|1|'Air comprimé'
11|2|'L\'air est comprimé par un compresseur et est maintenu à une pression supérieure à celle de l\'atmosphère, aux alentours de 7 bar (parfois jusqu\'à 300 bar). Afin de réduire la consommation d\'air comprimé, il existe plusieurs leviers tels que : \r\n\r\nl\'optimisation de la centrale de production (compresseurs et sécheurs à haute efficacité énergétique, variation de vitesse, stockage...)\r\nl\'optimisation du réseau (réduction de la pression, contrôles des fuites et des débits, équipements correctement dimensionnés...)'
11|3|'L\'air comprimé est couramment utilisé dans l\'industrie :\r\n\r\nen tant que partie intégrante des procédés industriels : salle blanche, alimentation de servomoteurs, protection contre les contaminants, pistolets à peinture, production de bulles (industrie alimentaire), soufflage des fibres de verre, moulages des plastiques, tri pneumatique ;\r\nen tant que fluide énergétique : entraînement d\'outils pneumatiques (vérins et distributeurs).'
11|8|'75 % du coût global d\'un système air comprimé est représenté par la consommation énergétique. Celle-ci est notamment importante car le compresseur fonctionne à une pression plus élevée pour couvrir les pertes de charge du réseau. Ces pertes de charge impliquent donc un surcoût.'
11|11|'L\'optimisation du système air comprimé permet de réduire les coûts de maintenance.La gestion de l\'air comprimé est souvent confiée à une entreprise extérieure, avec un contrat de fourniture d\'air comprimé à une pression et à des caractéristiques (humidité, polluants) données. Il est possible de mettre en place des contrats de performance indexés sur un objectif de réduction&nbsp;de la consommation&nbsp;(en Wh/m3). \r\nUne centrale performante à 7 bar consomme environ 110 Wh/m3. Une fourchette de consommation peut être prise en compte en premier lieu : entre 85 et 130 Wh/m3 à 7 bar. '
11|13|'Le système air comprimé est composé d\'une centrale de production avec les compresseurs et le traitement de l\'air et d\'un réseau sur lequel sont positionnés les différents équipements consommateurs et réservoirs tampon.'
12|1|'Chaudière'
12|2|'La chaudière sert à chauffer un fluide caloporteur (eau ou vapeur). Afin de réduire la consommation d\'énergie de ce système, il existe plusieurs leviers tels que : \n\nl\'optimisation de la production avec l\'installation de brûleurs à haut rendement, la régulation du mélange air/combustible par une sonde CO2 couplée à un variateur de vitesse sur le ventilateur, la chaudière à condensation, la chaudière biomasse... ;\nla récupération de chaleur sur les fumées et sur les purges de la chaudière ;\nl\'optimisation du traitement de l\'eau par le contrôle optimisé des purges, la filtration de l\'eau d\'alimentation par osmose inverse...'
12|3|'Les chaudières sont utilisées :\n\npour le chauffage (dans le bâtiment et l\'industrie) avec majoritairement de l\'eau chaude comme fluide caloporteur ;\npour les procédés dans l\'industrie avec de l\'eau chaude, de la vapeur ou des fluides thermiques comme l\'huile.'
12|8|'Pour un système de chauffage, les coûts énergétiques représentent la majeure partie des coûts sur la durée de vie des équipements (sur une durée de vie de 20 ans pour ce graphique).'
12|11|'Un contrôle optimisé de la chaufferie par une régulation poussée, permet de diminuer les coûts de maintenance. En revanche, il faut considérer le surcoût de la maintenance des équipements ajoutés pour la récupération de chaleur.'
12|13|'La chaufferie est composée de la chaudière équipée d\'un brûleur, d\'un ventilateur de soufflage et des systèmes de contrôle associés. Des équipements optionnels peuvent être ajoutés tels que des récupérateurs de chaleur sur les fumées ou des variateurs de vitesse.'
12|15|'Il existe plusieurs catégories de systèmes de chauffage : \n\nles chaudières à eau chaude sont principalement utilisées pour le chauffage des locaux et la production d\'eau chaude dans le secteur industriel,\nles chaudières à vapeur sont généralement utilisées dans le secteur industriel comme les industries agro-alimentaire, textile, chimique, pharmaceutique, cosmétique, imprimerie/papier, cimenteries, pétrolière, bois...\nles chaudières à fluides thermiques (huile par exemple) sont souvent utlisées dans l\'industrie pour le chauffage de cuves, le stockage de liquides, l\'anodisation, les procédés de séchage, laminage, formage. Les chaudières à huile permettent d\'atteindre de hautes températures (350 °C) avec de basses pressions (2 à 4 bar),\nles chaudières de récupération captent l\'énergie thermique des gaz de combustion pour créer de la vapeur qui peut alimenter un procédé ou une turbine,\nles chaudières à tubes d\'eau permettent de produire de la vapeur surchauffée et ainsi de founir de l\'énergie thermique et électrique (co-génération). Ces chaudières sont généralement alimentées par des combustibles solides.'
13|1|'Distribution électrique'
13|2|'Le réseau de distribution électrique est la partie du réseau desservant les consommateurs. Cette distribution doit assurer la sécurité des personnes, la préservation des équipements, le bon fonctionnement des procédés industriels et la stabilité de la fourniture d\'électricité.\nAfin de réduire la consommation des moteurs électriques, il est recommandé d\'optimiser le réseau électrique interne du site comprenant le transformateur et le TGBT (Tableau Général Basse Tension). Il est possible de réduire la puissance réactive générée afin d\'abaisser la pénalité sur les factures.'
13|3|'La distribution électrique est utilisée pour la production, le transport et la distribution dans les secteurs tertiaire et industriel et pour de nombreux besoins domestiques.'
13|8|'Un creux de tension ou une interruption de fourniture d\'électricité représente des pertes économiques importantes. Un creux de tension peut être la cause de 350 k€ de pertes dans le secteur de l\'aciérie et 3,8 M€ de pertes dans la fabrication de semi-conducteurs.'
13|11|'L\'optimisation de la distribution électrique permet de limiter/supprimer les pénalités financières dues à l\'énergie réactive. De plus, les coûts de maintenance sont réduits et la durée de vie des équipements est améliorée.'
13|13|'Le système de distribution électrique est composé d\'un transformateur général d\'électricité, de sous-transformateurs, de tableaux divisionnaires (armoires électriques) qui distribuent l\'électricité aux différents consommateurs. Des équipements régulant la qualité du courant tels que des onduleurs, des batteries de condensateurs ou des filtres à harmoniques sont aussi utilisés.'
14|1|'Froid'
14|2|'Le froid industriel regroupe des systèmes permettant de maintenir un local à une température suffisamment basse pour la conservation de produits et de refroidir un fluide ou une machine. Afin de réduire la consommation de froid, il existe plusieurs leviers tels que : \n\nl\'optimisation des équipements de la centrale de production (compresseurs, détendeurs, évaporateurs et condenseurs performants, récupération de chaleur, isolation pour meubles frigorifiques...) et stockage du froid ;\nl\'adéquation besoin/production (optimisation du contrôle des centrales, diminution du besoin frigorifique, régulation du débit du fluide frigoporteur...).'
14|3|'Le froid industriel peut être utilisé : \n\npour refroidir des fluides ou des machines appartenant à des procédés : industries chimique, pétrochimique, pharmaceutique, mécanique, laser, fonderie, plastique, du verre, imprimerie...\npour conserver des produits et participer à des procédés industriels : industries alimentaire, vinicole, médicale, agricole, grande distribution...\npour la congélation : industries alimentaire, grande distribution, transport et stockage...\npour la cryogénisation : industries médicale, nucléaire...'
14|8|'Pour un système de production de froid, les coûts énergétiques représentent la majeure partie des coûts sur la durée de vie de l\'usine (sur une durée de vie de 10 ans pour ce graphique).'
14|11|'Les nouveaux fluides performants tels que le CO2 ou le NH3 ont des pressions d\'utilisation élevées ce qui provoque une augmentation des coûts de maintenance.'
14|13|'Le système frigorifique peut être séparé en deux parties. Côté production on trouve des compresseurs, des condenseurs, des évaporateurs et des systèmes de régulation. Côté utilisation, on trouve les équipements consommateurs de froid : chambres froides, boucles d\'eau glacée et procédés.'
15|1|'Moteur'
15|2|'Un moteur électrique est un dispositif permettant de convertir de l\'énergie électrique en énergie mécanique.\nAfin de réduire la consommation des moteurs électriques, il est recommandé d\'optimiser ces systèmes par des moteurs performants et des systèmes de pilotage tel que la variation électronique de vitesse.'
15|3|'Le moteur électrique est l\'élément de base qui permet l\'entraînement de mécanismes et de procédés industriels.\nIls se retrouvent aussi largement dans le bâtiment (ascenseur, pompes de circulation pour le chauffage / la climatisation).'
15|8|'La consommation d\'électricité représente 96 % du coût de fonctionnement d\'un moteur. L\'énergie est donc un facteur essentiel dont il faut tenir compte lors de l\'achat d\'un nouveau moteur.'
15|11|'Les moteurs performants ont des durées de vie plus importantes et impliquent des coûts de maintenance plus faibles. De plus, les opérations de rebobinage sont plus espacées dans le temps.'
15|13|'Le système d\'entraînement est composé du moteur en tant que tel, de son pilotage, de sa régulation, ainsi que des transmissions jusqu\'au système entraîné.'
16|1|'Pompe'
16|2|'Un système de pompage est un dispositif permettant de transférer ou de faire circuler un fluide ou de la matière sèche au sein d\'un procédé industriel. Afin de réduire la consommation de ce système, il existe plusieurs leviers tels que : \r\n\r\nl\'optimisation des équipements consommateurs (pompes performantes, variation de vitesse, dimensionnement adapté, contrôle des débits, équipements pour les besoins spécifiques...) ;\r\nl\'optimisation du réseau (suppression des débits by-pass, réduction du besoin de pompage, installation d\'électrovannes...).'
16|3|'Les systèmes de pompage sont utilisés dans les bâtiments pour la circulation des fluides caloporteurs (chauffage) et frigoporteur (climatisation).\r\nPour l\'industrie, les applications sont les suivantes :\r\n\r\ntraitement des eaux : dosage de produits chimiques ;\r\ntraitement de surfaces : régénération des bains ;\r\npapiers et cartons : transfert et circulation de colle et d\'encre ;\r\nchimique et pétrochimique : traitement des rejets, conditionnement ;\r\nagro-alimentaire : dosage de colorants, d\'arômes, de conservateurs ;\r\nnucléaire : transfert d\'effluents.'
16|8|'Le fait que de nombreux systèmes soient surdimensionnés, souvent \"par précaution\", implique un surcoût d\'énergie.'
16|11|'Le dimensionnement correct des équipements et la régulation par variation de vitesse permet de diminuer les coûts de maintenance par l\'augmentation de la durée de vie des équipements.'
16|13|'Le système de pompage est composé des pompes couplées à leur système de contrôle et du réseau sur lequel sont positionnés divers consommateurs et éléments de stockage.'
17|1|'Vapeur'
17|2|'La production de vapeur est largement utilisée dans les procédés industriels.\r\nAfin de réduire la consommation du réseau de vapeur, il est possible de l\'optimiser en limitant les pertes de chaleur par l\'isolation, en menant un suivi approfondi des purgeurs, en réparant les fuites, en récupérant le condensat et sa chaleur ou encore en remplaçant les détendeurs par des turbines pour produire de l\'électricité.'
17|3|'Les chaudières vapeur sont utilisées lorsque le procédé nécessite une température supérieure à 100-110 °C. La vapeur peut être utilisée sous forme saturée ou surchauffée.La vapeur saturée est souvent utilisée dans les systèmes de chauffage, les procédés de cuisson et de séchage alors que la vapeur surchauffée est utilisée pour l\'alimentation des turbines.'
17|8|'Pour un système de vapeur, les coûts énergétiques représentent la majeure partie des coûts sur la durée de vie des équipements (sur une durée de vie de 20 ans pour ce graphique).'
17|11|'Un réseau vapeur optimisé par un programme de maintenance approfondi, nécessitant des interventions spécifiques de la part des équipes de maintenance, engendre des coûts supplémentaires. Cependant ces derniers sont&nbsp;compensés par les économies d\'énergie.'
17|13|'Le réseau de vapeur est composé : \r\n\r\nd\'un système de distribution pour amener la vapeur à son lieu de consommation : conduites de vapeur, vannes de distribution, détendeurs de pression, débitmètres, ballons de stockage ;\r\nd\'équipements de consommation où la vapeur transmet sa chaleur : échangeurs thermiques, réchauffeurs, procédés spécifiques ;\r\nd\'un système de retour de la chaleur résiduelle après consommation et avant réintroduction dans la chaufferie : conduites de retour des condensats et pompes associées, purgeurs de vapeur, cuve de collecte du condensat, désaérateur.'
18|1|'Ventilation'
18|2|'Le but de la ventilation industrielle est d\'assurer la qualité de l\'air environnant en captant les substances nuisibles, introduisant de l\'air frais et contrôlant la température et le taux d\'humidité de l\'air.\nAfin de réduire la consommation en ventilation, il existe plusieurs leviers tels que : \n\nl\'optimisation des équipements consommateurs (ventilateurs plus performants et de dimensionnement adapté, variation de vitesse, récupération de chaleur, système de filtration performant...) ;\nl\'optimisation du réseau (gestion du fonctionnement, ventilation par déplacement, diminution des pertes de charge, optimisation des débits d\'air...).'
18|3|'Le prélèvement de l\'air à traiter peut se faire à différents niveaux : \n\npar la ventilation de l\'ensemble de l\'atelier, qui traite la zone de travail et homogénéise la qualité de l\'air,\npar la ventilation localisée, qui extrait l\'air des sources restreintes de pollution pour capter les contaminants,\npar la ventilation intégrée aux procédés, qui sert à l\'évacuation des pollutions et au refroidissement des machines.'
18|8|'Le moteur est le principal élément consommateur du système de ventilation. Sur la durée de vie complète du moteur, le coût de l\'énergie est majoritaire.'
18|11|'Une diminution des débits et un dimensionnement correct des installations permettraient de réduire les coûts de maintenance et d\'augmenter la durée de vie des équipements.'
18|13|'Le système de ventilation est constitué des ventilateurs couplés à des systèmes de contrôle ainsi que des systèmes de traitement de l\'air et du réseau associé.'
19|1|'Procédés'
19|2|'Sur un site industriel, les procédés regroupent les lignes de production et les unités de fabrication d\'un produit donné. Certains procédés sont génériques et peuvent être utilisés dans la fabrication de nombreux types de produits. C\'est le cas des fours par exemple. D\'autres, comme les lignes d\'assemblage, sont conçus de manière ad hoc selon les besoins correspondant au produit fabriqué par l\'entreprise.\nLes procédés industriels peuvent être divisés en deux grandes familles :\n\nceux principalement consommateurs d\'électricité,\nceux principalement consommateurs de combustible (gaz, fioul, biomasse…).'
19|3|'Les procédés industriels sont par définition utilisés dans tous les secteurs industriels. Selon les types de procédés et de secteurs, le poids des consommations d\'énergie est plus ou moins important.'
20|1|'Chgt de combustible'
20|2|'La technologie concerne le changement de combustible pour augmenter le rendement de la combustion ou pour réduire son contenu carbone.'
20|3|'La technologie peut s\'appliquer par exemple aux centrales à charbon et aux chaudières à fioul par un remplacement pour des chaudières au gaz naturel. Elle s\'applique aussi aux chaudières au gaz naturel qui peuvent être remplacées par des chaudières valorisant des déchets, des graisses par exemple.La solution concerne particulièrement les grandes installations de combustion et les installations soumises à quotas de CO2.'
21|1|'Fours, combustion'
21|2|'Le four est un équipement utilisé pour chauffer ou cuire un élément. La chaleur est produite puis transférée à l\'élément à chauffer par un ou plusieurs modes de transfert de chaleur (convection, conduction ou rayonnement).'
21|3|'Dans certains secteurs, l\'énergie consommée par les fours et les sécheurs représente la majeure partie de la consommation. Ainsi, l\'optimisation du poste four est primordiale dans le secteur papetier, le verre,&nbsp; le ciment, la chaux, les matériaux de construction et dans le secteur agroalimentaire.'
21|15|'Il existe de nombreux types de fours. Leur application est variable selon le secteur d\'activité. Les fours peuvent être classés par énergie consommée :\r\n\r\nceux consommant du gaz ou du fioul (four à air chaud, haut fourneau, four radiant, four à vapeur, four à oxy-combustion…),\r\nceux consommant de l\'électricité (four à arc électrique, four à résistance électrique, four à plasma, four à induction, four à infrarouge, four micro-ondes, four laser, four ultraviolet…).\r\nOutre le type d\'élément chauffant, les fours se différencient aussi par leur mode d\'opération (continu ou batch), et par les équipements auxiliaires utilisés pour entraîner la matière (lit fluidisé, convoyeur, four à vis vertical, four dit rotatif…).'
22|1|'Peinture'
22|2|'La peinture regroupe les unités industrielles d\'application et de séchage de peinture.\r\nIl y a plusieurs types de cabines de peinture :\r\n\r\ncabines de peinture ouvertes,\r\ncabines de peinture fermées,\r\ncabines mixte (peinture et séchage).'
22|3|'Les cabines de peinture sont utilisées dans de nombreux secteurs. On les retrouve dans différentes industries comme l\'automobile, les transports et l\'aéronautique.'
22|13|'Pour garantir la bonne qualité de l\'air et la sécurité des opérateurs, le système de ventilation est très important dans une cabine de peinture. L\'air frais extérieur est extrait, filtré, chauffé puis envoyé dans la cabine. Lorsqu\'il est chargé&nbsp;en résidus de peinture,&nbsp;l\'air pollué&nbsp;est capté par le sol puis renvoyé vers l\'extérieur.&nbsp;Une récupération de chaleur de l\'air extrait est possible.'
23|1|'Presse'
23|2|'Cette&nbsp;technologie concerne l\'optimisation des presses utilisées dans l\'industrie.\r\nIl existe plusieurs types de presses. On citera par exemples les presses mécaniques, les presses hydrauliques, les presses à injecter.'
23|3|'Les presses industrielles sont utilisées dans de nombreux secteurs et notamment l\'industrie automobile, aéronautique ainsi que&nbsp;le secteur des traitements de métaux.'
23|15|'Il existe plusieurs types de presses (liste non exhaustive) :\r\n\r\nles presses mécaniques,\r\nles presses plieuses hydrauliques ou électriques (chaudronnerie),\r\nles presses hydrauliques à emboutir (industrie automobile...),\r\nles presses à&nbsp;matricer,\r\nles presses à injection pour les plastiques (plasturgie),\r\nles presses hydrauliques à colonnes,\r\nles presses à chaud,\r\nles presses à col de cygne mécaniques,\r\nles presses de laminage,\r\nles presses à vis de forgeage,\r\nles presses à balles (conditionnement de déchets)...'
24|1|'Récupération de chaleur'
24|2|'La récupération de chaleur perdue (Waste Heat Recovery, en anglais) est une technique très prometteuse qui permet de valoriser une énergie disponible et gratuite. Il convient d\'analyser les niveaux de température des sources chaudes et froides, ainsi que les besoins. Les récupérateurs de chaleur sont des systèmes utilisant échangeurs, pompes et fluides caloporteurs pour transporter la chaleur d\'un milieu vers un autre.'
24|3|'La récupération de chaleur est applicable à de nombreux secteurs et technologies. \r\n\r\nDans l\'industrie, la récupération de chaleur à haute température sur les procédés industriels permet d\'accéder à des gisements d\'économies importants. \r\nDans le bâtiment, elle est utilisée pour diminuer le coût du poste chauffage. '
24|11|'Les systèmes de récupération de chaleur permettent d\'améliorer le rendement énergétiques des procédés et de diminuer les coûts d\'exploitation.'
24|13|'Dans les procédés industriels, de la&nbsp;chaleur peut être captée à partir de&nbsp;gaz de combustion chauds, d\'échappement d\'air, d\'eau chaude évacuée vers&nbsp;les égouts ou encore de condenseurs dans les cycles de réfrigération. Si la chaleur récupérée n\'est pas à une température suffisante pour être directement exploitée, il faut prévoir une source de chaleur supplémentaire. La chaleur est récupérée grâce à un échangeur de chaleur et transmise à un fluide caloporteur. Cette chaleur va permettre de pré-chauffer de l\'air ou un fluide pour un autre procédé ou pour un bâtiment.'
25|1|'Séchage'
25|2|'Les sécheurs sont des appareils destinés à abaisser le taux d\'humidité d\'un produit.'
25|3|'On retrouve des sécheurs dans de nombreux secteurs d\'activité (agro-alimentaire, papier-carton, bois, chimie, textile...). Leur application varie selon différents critères. Quelques exemples sont donnés ci dessous : \r\n\r\nla température limite acceptée,\r\nla durée du séchage,\r\nla capacité de traitement,\r\nle fonctionnement en continu ou non,\r\nla fragilité du produit,\r\nla consigne de séchage désirée (teneur en eau),\r\nla forme et la viscosité du produit.'
25|15|'Il existe de nombreux types de sécheurs pour répondre à toutes les applications. On notera par exemple :\r\n\r\nle séchage par atomisation,\r\nles sécheurs tunnel,\r\nles étuves de séchage,\r\nles tambours rotatifs,\r\nles sécheurs flash,\r\nles sécheurs par lit fluidisé,\r\nles sécheurs à bandes,\r\nles sécheurs en silo,\r\nles cylindres chauffants,\r\nles sécheurs à palette ou à vis,\r\nle séchage par lyophilisation,\r\nle séchage par micro-ondes,\r\nle séchage par infrarouges,\r\nle séchage par ultraviolet.'
26|1|'Torchage'
26|2|'La production d\'huile et de gaz s\'accompagne d\'une production de gaz associés, majoritairement composés de méthane.\nLe torchage consiste à brûler ces gaz en excès à la troche plutôt que de les laisser s\'échapper dans l\'atmosphère. Cette technique est utilisée pour deux raisons :\n\n  opérationnelle : afin de contrôler la pression sur l\'installation, il est nécessaire d\'avoir un exutoire à la torche,\n  sécurité : les gaz manipulés sont explosifs. Il est alors nécessaire de les canaliser pour éviter des explosions.\n'
26|3|'Le torchage de gaz s\'applique aux unités productrices d\'huile et de gaz. Il se retrouve particulièrement dans l\'industrie pétrolière, parapétrolière, chimique et pétrochimique.'
26|13|'\nPlusieurs types de valorisation sont possibles pour les gaz associés. Etant donné, qu\'ils sont composés de méthane (CH4), de vapeur d\'eau, de sulfure d\'hydrogène (H2S), de CO2 ou encore d\'azote ils devront être purifiés pour être transportables et valorisables.\nEn grande quantité, les gaz peuvent être traités pour obtenir du gaz naturel liquéfié. En général, les platerformes pétrolières ne produisent pas suffisament de gaz associés pour qu\'ils soient valorisés de cette façon. D\'autres techniques sont utilisées pour valoriser des quantités peu importantes de gaz, comme l\'alimentation de générateurs pour produire de l\'électricité, l\'alimentation d\'échangeurs thermiques pour produire de la chaleur ou du froid ou encore la réinjection dans le gisement de pétrole pour améliorer le rendement de récupération du pétrole.'
27|1|'Eau'
