5|5|Il convient doptimiser lensemble du système avant de considérer cette option déconomie dénergie car la charge, et donc le besoin peut varier avec les précédentes modifications (réseau particulièrement) Lutilisation de systèmes de stockage à glace est
6|21|Condenseur
6|22|Condenseur
6|1|Condenseur frigorifique à haute efficacité
6|2|Mise en place de condenseur à haute efficacité sur une installation frigorifique neuve ou existante. La certification EUROVENT est par exemple garant de la qualité du condenseur.
6|5|Les condenseurs évaporatifs sont plus efficaces car ils utilisent la chaleur latente pour évacuer la chaleur.La plupart des systèmes réfrigérants utilisent des condenseurs refroidis à l’air pour l’évacuation de la chaleur. Les condenseurs à évaporation utilisent un filtre humidifié pour refroidir l’air ambiant lors de son entrée dans le condenseur, accroissant ainsi la capacité d’évacuation de chaleur.
6|6|Un condenseur à haute efficacité énergétique est un échangeur présentant un faible écart de température ΔT. Le ΔT l’écart de température entre le fluide frigorigène à la pression de condensation et le médium de refroidissement (eau ou air) en entrée du condenseur. Abaisser le ΔT permet d’abaisser la consommation du groupe frigorifique. Efficacité de la production frigorifique : Le COP (coefficient de performance dune machine) correspond au rapport entre la quantité de chaleur récupérée par le condenseur et la quantité dénergie électrique totale absorbée par linstallation en grande partie du au compresseur mais aussi aux équipements supplémentaires (ventilateurs, pompes de circulation deau, ...).Des données constructeurs montrent des valeurs de COP entre de 2,5 à 5, soit quelque peu supérieures aux moyennes de machines utilisant des condenseurs classiques.
7|21|Condenseur
7|22|Condenseur
7|1|Condenseur surélevée pour garantir un bon échange thermique
7|2|Lorsque les condenseurs à air sont placés sur le toit, les échanges de chaleur peuvent ne pas être optimums. Surélever ces condenseurs dun mètre permet doptimiser les tranferts de chaleur car lair proche du toit est généralement plus chaud en été. Les condenseurs doivent être placés où ils pourront correctement évacuer la chaleur et, de préférence, là où il fait le moins chaud.
7|5|La solution sapplique aux condenseurs à air placés sur des toitures métalliques. Ces condenseurs se retrouvent particulièrement dans le secteur des Grandes et Moyennes Surfaces (GMS) car, par manque de place, le toit est généralement choisi pour lemplacement des condenseurs.
7|6|Lair échangé au niveau des condenseurs à air doit être le plus frais possible car selon la qualité du condenseur, la température de condensation du fluide frigorigène est égale à la température de lair + 10°C. Or, le rendement du système frigorifique est optimum si la température de condensation est faible. Les toits non isolés en structure métallique sont chauffés directement par le rayonnement solaire. Leur température de surface séleve rapidement selon lensoleillement. Si les condenseurs à air sont proches du toit, lair provenant du dessous les condenseurs, destiné à refroidir le fluide frigorigène, est réchauffé par la chaleur du toit. Si le condenseur est élevé, ce phénomène de réchauffement dair est évité. Il est important de vérifier aussi que le condenseur à air ne reprend pas lair rejeté car, lair étant chaud, le rendement du système frigorifique serait diminué.
8|21|Centrale froid
8|22|Centrale froid
8|5|La solution sapplique à tous les sites industriels. Elle doit être réalisée en priorité sur les moteurs de puissance importante ou sur des ateliers types dont les régimes de production ont changés. Pour vérifier leur dimensionnement, il faut mesurer la puissance appelée du moteur lorsqu’il est en charge (en utilisant une pince ampèremétrique), et la comparer avec la puissance nominale indiquée sur la plaque signalétique du moteur. Si la puissance en charge est inférieure de moitié à la puissance nominale, le moteur est largement surdimensionné. Le remplacer par un moteur de taille adéquat est source d’économies.
8|6|La consommation électrique dun moteur représente environ 96 % de son coût global; de ce fait, il est dautant plus important de chercher à améliorer le rendement. Dans lUE, les moteurs fonctionnent en moyenne à 60% de leur capacité nominale. En utilisant un moteur surdimensionné, le moteur travail à charge partielle et a de ce fait un rendement diminué. Le schéma ci contre met en évidence ce principe.
8|1|Vérification du dimensionnement et remplacement des compresseurs surdimensionnés si nécessaire.
8|2|Remplacer un compresseur surdimensionné par un compresseur plus performant avec une puissance plus adaptée au vrai besoin associé. Eventuellement avec un système de stockage.
9|21|Gestion et pilotage
9|22|Gestion et pilotage
9|1|Zone neutre entre les températures de consignes chaude et froide
9|2|Changer les températures de consignes de chauffage/climatisation
9|5|Evite une destruction de froid. Possible quand on a conditionnement du produit à des températures spécifiques.
10|21|Evaporateur
10|22|Evaporateur
10|1|Séparation des productions de froid
10|2|Séparer les production de froid
10|5|La séparation des productions de froid permet de diminuer les distances entre production et utilisation. Elle permet aussi de séparer les températures de production de froid, et donc de créer du froid pour des besoins différents.
11|21|Chambre froide
11|22|Chambre froide
11|1|Diminution des entrées de chaleur dans les zones dutilisation du froid
11|2|Réduction du nb déclairages dans la zone froide, changement des technologies déclairage, fermeture des portes (joints…), mise en place de contact de portes qui éteigne automatiquement léclairage. Diminution du temps de présence humaine dans la zone.
11|5|Un être humain génère une puissance calorifique de 80W au repos. Les contacts de porte permettent de couper léclairage lors de la fermeture des portes.
12|21|Gestion et pilotage
12|22|Gestion et pilotage
12|1|Pré-refroidissement du produit
12|2|Refroidissement à T extérieur ou avec de leau de distribution avant de lintroduire dans la chambre froide
12|5|Coût dix fois inférieur comparé au refroidissement par groupe froid
13|21|Meuble frigorifique
13|22|Meuble frigorifique
13|1|Meuble frigorifique de type vertical avec uniquement éclairage en fronton
13|2|Eteindre léclairage intérieur ou lors du rétrofit, choisir des meubles avec éclairage en fronton seulement. Les élcairages des meubles frigorifiques sont généralement largements surdimensionnés. L’unique éclairage en fronton des produits permet d’économiser de l’énergie mais aussi évite de réchauffer les produits.
13|5|La solution sapplique aux bâtiments du secteur commercial, petit supermarché, grandes surfaces, commerces de proximité déjà équipés de meubles frigorifiques.
13|6|L’unique éclairage des meubles frigorifiques en fronton permet d’économiser de l’énergie sur la puissance dédiée à l’éclairage, sous réserve de posséder un système possédant flux lumineux important et une haute efficacité. De plus, ce procédé permet déviter une sur-consommation causée par la chaleur produite par un éclairage trop important. En effet, la chaleur dissipée par léclairage supplémentaire doit être compensée par les groupes frigorifiques. Limpact de la chaleur transmise dans un endroit réfrigéré est deux fois plus important que dans une ambiance classique. De plus, en diminuant le nombre déclairage sur les meubles, la puissance de l’installation diminue ce qui permet d’améliorer le rendement général de l’installation.
14|21|Meuble frigorifique
14|22|Meuble frigorifique
14|1|Rideaux de nuit sur meubles frigorifiques de type vertical à température positive
14|2|Lajout de rideaux de nuit sur les meubles frigorifiques de vente permet de limiter les déperditions dénergie qui ont lieu la nuit dans le magasin fermé au public. A la fermeture de la surface de vente, ces rideaux sont decendus pour couvrir les surfaces ouvertes la journée.
14|5|Cette solution sapplique au secteur tertiaire, tout particulièrement aux grandes et moyennes de supermarché.
14|6|Un gain maximum de 15 % de la consommation électrique des centrales froid est envisageable. En France, selon une étude réalisée par lAdeme, lusage de rideaux de nuit dans les supermarchés et hypermachés permet de faire une économie globale de 4200 kWh, en considérant que le taux déquipement de ces magasins est de 50 %.
15|21|Meuble frigorifique
15|22|Meuble frigorifique
15|1|Porte non chauffante à haute performance disolation pour armoire verticale à froid négatif
15|2|Afin de prévenir la condensation ou le givrage lors des ouvertures, les portes des meubles froid négatif verticaux ont toujours été dotées d’éléments chauffants (cordon chauffant et couche chauffante transparente) dont le fonctionnement est permanent. La mise en place de portes non chauffantes à haute performance d’isolation sur ces meubles permet alors de réduire la consommation de ces meubles en supprimant les éléments chauffants et en réduisant les pertes thermiques, limitant ainsi la puissance frigorifique (et donc la consommation énergétique du système de production de froid). Les portes darmoires frigorifiques sont généralement mises en place lors du remplacement des meubles frigorifiques de ventes ou lors de leur dimensionnement initial.
15|5|Cette solution est applicable aux bâtiments tertiaires existants, notamment aux grandes et moyennes surfaces ( supermarchés, hypermarchés).
15|6|Ces portes disposent de 2 caractéristiques essentielles: Des vitrages à haute performance d’isolation pour que la température du verre côté magasin soit toujours au dessus de la température de rosée de l’ambiance et éviter ainsi la formation de condensation sans avoir à chauffer le vitrage Un encadrement à faible conduction thermique (cadre matériau plastique, intercalaire warm edge pour le vitrage) pour que le cadre de la porte soit toujours au dessus de la température de rosée sans avoir à utiliser de cordon chauffant Malgré tout, en l’absence d’éléments chauffants et avec une isolation très performante, la formation de givre lors des ouvertures est importante et ne se dissipe que lentement. Dans ces conditions, il est souhaitable d’associer une couche anti-givre à ce type de porte pour assurer une transparence permanente. Une porte à haute performance disolation permet déconomiser jusquà 30 % de la consommation électrique des centrales la nuit. Le gain moyen estimé est de 410 kWh/an.
16|21|Meuble frigorifique
16|22|Meuble frigorifique
16|1|Séparation du dégivrage dun meuble frigorifique en plusieurs parties
16|2|Acheter de nouveaux meubles frigorifiques (fournisseurs: bonne neve, Chief, Koxka, …) pré-équipés ou configurer la GTC pour que le dégivrage soit effectué module par module. En pratique, les meubles frigorifiques sont constitués de modules (2 à 4) mit bout
16|5|Le fait de dégivrer un module à la fois économise lénergie en limitant la monté en température du meubles (et des aliments).
17|21|Stockage
17|22|Stockage
17|1|Stockage thermique
17|2|Le stockage thermique sapplique aussi bien sur le chaud que sur le froid. Elle permet de lisser la production thermique en la faisant à son régime de puissance nominale. Elle Permet aussi de décaler la consommation énergétique la nuit afin de bénéficier des tarifs électriques en heures creuses, moins onéreux. Sont distingués trois types de stockage : Stockage par chaleur sensible Stockage par chaleur latente Stockage par voie thermochimique
17|5|La solution sapplique aux stockage de : fluides chauds : par exemple ballon de stockage deau chaude dans les bâtiments résidentiels et tertiaires fluides froids : par exemple stockage deau glacée ou de matériaux à changement de phase sur des installations frigorifiques centralisées.
18|21|Climatisation
18|22|Climatisation
18|1|Free cooling par tour à vent
18|2|On appelle ce système « refroidissement gratuit » car l’air extérieur ou l’eau (rivière, mer) naturellement froids sont utilisés pour refroidir un bâtiment ou un procédé industriel à la place d’un groupe frigorifique. Plusieurs techniques sont utilisées pour profiter du free cooling : Pompe à eau : les rivières, nappes phréatiques ou autres apportent une source de fraicheur facilement utilisable. Ventilation mécanique : l’apport d’air neuf est régulé par une centrale de traitement de l’air. Ventilation naturelle : la différence de pression entre l’air frais extérieur et l’air chaud intérieur permet un mouvement d’air naturel pour une ventilation sans bruit ni consommation électrique. Tour à Vent : la force du vent est captée en haut de la tour ce qui crée un mouvement d’air et un effet d’aspiration de l’air frais des sous-sols, qui rafraîchi la pièce.
18|5|Le free cooling est applicable aux espaces climatisés. Dans le bâtiment, en particulier dans ceux ayant une forte activité thermique (data-centers, salle de sport, salle informatique, grande surface…), le free cooling est utilisé pour : rafraichir l’ambiance le jour si la différence de température intérieure - extérieure de l’air le permet. évacuer la chaleur accumulée dans la journée la nuit, night cooling », et stocker de la fraicheur afin de diminuer les consommations de climatisation du lendemain.
18|6|La climatisation des locaux, surtout pour les bâtiments ayant un besoin constant tout au long de l’année, est un pôle de consommation énergétique important. Maitrisé depuis des siècles dans le Moyen Orient sous la forme de « tour à vent », le free cooling peut être utilisé sans aucun apport énergétique supplémentaire. De nombreux constructeurs de bâtiments tertiaires ont démontré que le « night cooling » par ventilation naturelle permettait un réel gain énergétique sur la journée.
19|21|Condenseur
19|22|Condenseur
19|1|Free chilling dun réseau deau glacée
19|2|Des économies dénergie peuvent être faites en refroidissant directement le circuit deau glacée par lair extérieur lorsque la température extérieure descend sous la température de consigne. Pour cela, on installe un aéroréfrigérant en parallèle du circuit frigorifique, en amont des compresseurs froids. Lorsque la température extérieure est proche de la consigne, il est mis en route pour pré-refroidir la boucle d’eau et limiter la partie apportée par les compresseurs.
19|5|La solution est particulièrement applicable dans les zones géographiques où il fait régulièrement froid. Lorsque la température extérieure est supérieure à la température de consigne, l’aéroréfrigérant est isolé du réseau au moyen de vannes 3 voies. Ce dernier est arrêté pour limiter la consommation électrique des ventilateurs. Lorsque la température extérieure est inférieure à la température de consigne, on ouvre les vannes de telle manière à ce que l’aéroréfrigérant soit en série avec les groupes froids. Il vient alors pré-refroidir l’eau diminuant ainsi l’utilisation des compresseurs des groupes frigorifiques.
19|6|L’utilisation d’un aéroréfrigérant à la place des groupes frigorifiques peut entraîner d’importantes économies car un ventilateur est bien moins consommateur qu’un compresseur.
20|21|Climatisation
20|22|Climatisation
20|1|Rafraichissement solaire
20|2|Installation dun groupe froid fonctionnant à lénergie solaire. Il existe deux types de technologies : Technologie à système fermé (machine à adsorption ou absorption) : Lénergie solaire est captée et stockée (dans un matériau à changement de phase), elle permet ensuite la production de froid grâce à un cycle dabsorption (fluide : NH3 ou LiBr) ou adsorption. Leau glacée créée est stockée afin dêtre utilisée si besoin pour la déshumidification ou le refroidissement de lair ambiant. Technologie à système ouvert : Dans cette technologie, lair est directement en contact avec le fluide frigorigène (eau). Cela est plutôt utilisé pour le refroidissement par évaporation. Lors de lévaporation de leau, celle-ci puise des calories dans lair ambiant, latmosphère est refroidie. Le système le plus souvent utilisé est une roue à dessication rotative.
20|5|Ces technologies sont dautant plus intéressantes que les besoins en froid correspondent à lensoleillement solaire. Ces technologies sont en voie de développement.
20|6|Ces systèmes présentent les avantages suivants : Consommation électrique plus faible que les systèmes dits classiques (jusquà 20 x inférieure) Fluides frigorigènes non nocifs pour la couche dozone (eau, NH3, LiBr...) Ajustement en fonction des besoins et de lensoleillement (stockage dénergie solaire et de froid) Nuisance sonore du compresseur supprimée
21|21|Maintenance
21|22|Maintenance
21|1|Contrôle de létat du calorifugeage du circuit froid et réparer si nécessaire.
21|2|Vérifier et réparer le calorifugeage et augmentation du diamètre si nécessaire.
21|5|Pour une tuyauterie de 100mm, le coût du calorifugeage est de 20€ par mètre linéaire
22|21|Chambre froide
22|22|Chambre froide
22|1|Vérification et remplacement du calorifugeage des chambres froides
22|2|Isolation plus épaisse Vérifier que la conductivité du calorifugeage est basse (0,016 à 0,023 W/m.K). Vérifier lépaisseur compte tenu de lécart de température entre lintérieur et lextérieur de la chambre (le flux thermique doit être compris entre 6 et
23|21|Réseau
23|22|Réseau
23|1|Diminution des distances de tuyauteries
23|2|De longues distances impliquent des pertes de charges élevées dans le réseau. Minimiser la distance entre les installations frigorifiques et les sites de consommation permettrait alorsde réduire les pertes en ligne (thermiques et pertes de charge). Il est possible de chiffrer les pertes de charges. Sont distinguées : les pertes linéaires dues aux tuyauteries en elles-mêmes (longueur et rugosité du tube) ; les pertes singulières dues aux accidents du réseau (coudes, vannes...).
23|5|Cette solution déconomie dénergie peut être mise en oeuvre sur tout réseau neuf ou existant. Lors de la mise en place dun réseau neuf il est préférable détudier les longueurs de tuyauteries au préalable afin déviter des travaux une fois le système installé.
23|6|Les pertes de charges linéaires correspondent aux pertes dues à un écoulement dans une conduite rectiligne. Elles dépendent du diamètre hydraulique du tube, de la vitesse de l’écoulement, de la longueur du tube et de la masse volumique du fluide. Plus la longueur de la conduite augmente plus les pertes de charges augmentent. Aussi, pour éviter de trop fortes pertes de charge il est conseillé de dimensionner correctement les tuyauteries en fonction du débit admissible (plus le diamètre est grand moins les pertes de charge sont élevées). Les pertes de charges linéaires sont prépondérantes vis-à-vis des pertes de charges singulières. Il est donc primordial de les étudier de près.
24|21|Maintenance
24|22|Maintenance
24|1|Programme de maintenance performant
24|2|Nettoyer les boucles de refroidissements plusieurs fois par an, vérifier létanchéité de linstallation (joint de portes de chambre froides …)
25|21|Evaporateur
25|22|Evaporateur
25|1|Optimisation des dégivrages des évaporateurs
25|2|Il est préférable de changer les commandes de dégivrage (initialement via une horloge). Le démarrage peut être programmé selon de multiples critères : mesure du saut de T à lévaporateur, mesure de laccumulation de givre, mesure du taux dhumidité... Il existe plusieurs moyens de dégivrer un évaporateur : Dégivrage à air : Utilisation des ventilateurs après l’arrêt du groupe frigorifique. Injection de gaz chauds :Réutilisation de la chaleur de condensation. Résistance électrique : Procédé le plus fréquemment utilisé. Faible encombrement, installation simple et coût d’installation bas. Inversion de cycle : Dégivrage possible même avec une température de milieu extérieure négative.
25|5|Le givre sur les batteries froides entraîne une importante perte defficacité. Par contre, les opérations de dégivrage étant énergivores, il est important doptimiser ces cycles en forçant le système à ne dégivrer que quand le besoin est réel. Domaine dapplication du dégivrage par résistance électrique : Chambre en réfrigération ou à basse température. Domaine dapplication du dégivrage à air : Chambre froide à température légèrement supérieure à 0°C avec Tevap = 0°C
25|6|Le givre étant un très bon isolant sa formation entraine une baisse de la température d’évaporation, ce qui oblige alors l’utilisateur à refroidir le système d’avantage (augmentation du besoin en énergie). Cet apport d’énergie nuit logiquement aux performances du réseau. Le dégivrage doit alors être optimisé et réalisé en temps imparti pour éviter un trop grand apport en énergie.
26|21|Evaporateur
26|22|Evaporateur
26|1|Ecart de température optimisé à lévaporateur
26|2|Vérifier lécart de température entre le fluide frigo et le produit refroidi (air ou eau). Si cet écart est supérieur à 7°C : vérifier si le dégivrage est adéquat, envisager daugmenter la surface déchange, envisager un pré-refroidissement, vérifier un manque de charge, Vérifier une pré-détente sur la ligne liquide ou une détente insuffisante.
26|5|Afin d’extraire de la chaleur de la chambre froide, il est nécessaire de maintenir un écart de température suffisant entre le réfrigérant à lévaporateur et la chambre froide. Mais si cet écart est trop important, on gaspillera de l’énergie. Ce type d’évaporateur s’utilise le plus souvent dans le froid commercial.
26|6|Dans un cycle de refroidissement le but de l’évaporateur est de capteur la chaleur de la chambre de froide afin de refroidir celle-ci, la chaleur prélevée se calcule comme suit : Avec Qfroid : Energie extraite du milieu à refroidir [W] S : Surface d’échange [m²] K : Coefficient de transfert thermique [W.m-2.K-1] ∆T : Température d’entrée du fluide caloporteur – Température du fluide frigorifique La différence de température de lévaporateur doit être ajustée : si lécart est trop petit une grande surface déchangeur sera nécessaire donc un coût trop élevé. Au contraire si lécart de température est trop élevé, la surface déchange sera faible mais la mise en oeuvre technique sera plus difficile.
27|21|Maintenance
27|22|Maintenance
27|1|Contrôle du traitement de leau des condenseurs de type évaporatif et des tours de refroidissement
27|2|Le traitement de leau est important et ne doit pas être négligé. Un traitement deau qui nest pas suivi entraînera une corrosion rapide des condenseurs et des tours de refroidissement ainsi quun encrassement qui aura pour conséquence une augmentation de la température de condensation. Pour éviter cela, des procédures de vérification régulière peuvent être mises en en place. Ces vérifications analyseront la performance du traitement de leau. Il est important que des actions correctives soient mises en place une fois lencrassement identifé.
27|5|La solution est applicable aux groupes frigorifiques utilisant des condenseurs évaporatifs ou des tours de refroidissement.
27|6|Limpact de la température de condensation sur la consommation dénergie du compresseur intervient au niveau du COP (Coefficient Of Performance), qui caractérise le rendement de linstallation. Plus la température de condensation (ou sa pression) est basse, meilleur est le rendement de linstallation. Si les échangeurs sont encrassés, leur capacité déchange thermique diminue. De ce fait, les compresseurs devront amener le fluide à une température de condensation plus élevée pour évacuer correctement la chaleur du fluide. Or ces quelques degrés supplémentaires coutent cher. Une surconsommation de 30 % est entrainée pour une augmentation de la température de condensation de 10%.
28|21|Condenseur
28|22|Condenseur
28|1|Ecart de température optimisé au condenseur
28|2|Lécart de température entre le fluide frigorigène et lair extérieur. Si cet écart est supérieur à 15 °C: vérifier lencrassement du condenseur, vérifier le bon fonctionnement du système dévacuation de la chaleur (circuit deau, ventilateur…), remplacer le condenseur par un condenseur plus performant (condenseur évaporatifs). De plus, si écart est supérieur à 15 °C ( valeur moyenne à titre indicatif) alors que la maintenance est régulièrement faite, le condenseur a été mal dimensionné.
28|5|Cette solution sapplique aux industries utilisant un système de production de froid.
28|6|Lécart de température correspondant à un dimensionnement correct du condenseur doit toujours être maintenu pour assurer des échanges de chaleur corrects conformes au dimensionnement établi. Sil y a une dérive, la performance globale de linstallation frigorifique est plus faible que prévue: une surconsommation délectricité est nécessaire pour atteindre les mêmes besoins en froid.
29|21|Condenseur
29|22|Condenseur
29|1|Nettoyage des condenseurs et autres échangeurs
29|2|Lencrassement des condenseurs provoque une augmentation de la température de condensation engendrant une surconsommation. En effet, si le condenseur s’encrasse, les échanges thermiques entre le réfrigérant et l’ambiance sont diminués. Pour évacuer la chaleur requise, le compresseur devra alors évaporer le fluide à une température plus élevée, nécessitant une consommation électrique supplémentaire.
29|5|La solution sapplique aux échangeurs de tous les groupes frigorifiques ; au condenseur, mais aussi à lévaporateur et aux échangeurs intermédiaires.
29|6|L’encrassement des échangeurs à un impact important et négatif sur le fonctionnement des systèmes thermodynamiques. Les dépôts de polluants jouent le rôle de barrière isolante et diminuent les transferts de chaleur. Une augmentation de 10°C de la température de condensation crée une consommation supplémentaire de 30%. Pour un condenseur à air, l’écart entre la température extérieure et la température de condensation ne doit pas être supérieure à 15 °C. Les économies dénergies réalisables dépendent des habitudes de maintenance du site et du type déchangeur. Le nettoyage des condenseurs à eau peut économiser jusquà 15 à 25 % de la consommation des condenseurs. Le nettoyage des condenseurs à air économise 10 % de la consommation s’il est fait annuellement et 30 % s’il n’a jamais été fait. Exemple après nettoyage d’un condenseur à refroidissement par air : Réduction de la vitesse de ventilation jusquà 50% Débit de vapeur horaire accrue de 30% Chute de 30% de la pression au sein de lunité Augmentation de la production (en mégawatts) pouvant atteindre 20%
30|21|Condenseur
30|22|Condenseur
30|1|Alimentation correcte en air du condenseur
30|2|Il est important de veiller à ce que les entrées dair des condenseurs ne soient pas obstruées. Une mauvaise alimentation en air extérieur dégrade les performances des condenseurs car la température de condensation augmente. Le débit de ventilation étant fixe, lair passant dans la batterie déchange est alors de lair rejeté, plus chaud. Léchange thermique entre lair et le fluide frigorigène est alors dégradé impliquant une baisse du rendement du système frigorifique.
30|5|Cette solution concerne les systèmes frigorifiques utilisant des condenseurs à air. La solution est particulièrement applicable dans le secteur de la Grande et Moyenne Surface de distribution où les condenseurs ne sont pas situés sur le toit, on voit souvent des déchets ou du matériel stockés contre le condenseur empêchant laspiration dair de se faire correctement.
30|6|Lair échangé au niveau des condenseurs à air doit être le plus frais possible car selon la qualité du condenseur, la température de condensation du fluide frigorigène est égale à la température de lair + 10°C. Or, le rendement du système frigorifique est optimum si la température de condensation est faible.
31|21|Maintenance
31|22|Maintenance
31|1|Purge règulière des incondensables
31|2|Les incondensables doivent être purgés régulièrement. De même, les les purges automatiques doivent être vérifiées. Il existe principalement deux système de purge des incondensables : Elimination automatique de l’air : Ce système purge les gaz grâce à la pression atmosphérique Purge réfrigérée : refroidissement des gaz incondensables, puis condensation de ceux-ci pour réutilisation. Les objectifs sont les suivants : Diminution de la corrosion Amélioration des transferts thermiques Température de produit plus uniforme La purge permet donc d’augmenter le rendement énergétique de l’installation.
31|5|La purge des gaz incondensables peut s’effectuer dans tous type de réseaux, lors du remplissage d’un réservoir, d’un condenseur ou dans les conduites.
31|6|La présence de gaz dans une conduite implique une baisse de la pression. Cette dernière implique une baisse de la température, il est alors nécessaire de réchauffer le produit. Cela entraîne une utilisation de plus de combustible. La purge est alors essentielle pour améliorer la performance du système.
32|21|Maintenance
32|22|Maintenance
32|1|Réparation des fuites, tuyauteries, et changement des joints
32|2|Vérifier les fuites et réparer les tuyauteries, changer les joints
33|21|Chambre froide
33|22|Chambre froide
33|1|Ouverture des portes des zones froides minimisée
33|2|Surveillez louverture des portes des zones froides
34|21|Régulation
34|22|Régulation
34|1|Augmentation de la température dévaporation
34|2|Plus la température dévaporation est basse, plus le groupe frigorifique va consommer dénergie. De ce fait il est important de vérifier les niveaux de température dévaporation et didentifier les possibilités daugmentation de cette température. La vérification de cette température permettra d’optimiser le point de fonctionnement de l’échangeur et du groupe frigorifique. Comme le fluide change de phase dans léchangeur, la température dévaporation peut être connue par la pression. Il y a plusieurs moyens dagir sur le température dévaporation : augmenter la pression de consigne au compresseur, nettoyer lévaporateur, remplacer celui ci par un autre echangeur si il nest pas correctement dimensionné.
34|5|La solution est applicable à tous les groupes frigorifiques dans la mesure du possible. Un échangeur frigorifique optimisé a un écart de température compris entre 3 et 8°C.
34|6|Limpact de la température dévaporation sur la consommation dénergie du compresseur intervient au niveau du COP (Coefficient Of Performance), qui caractérise le rendement de linstallation. Plus la température dévaporation (ou la pression dévaporation est haute), meilleur est le rendement de linstallation. On considère en moyenne une diminution de consommation du compresseur de 2% par °C.
35|21|Régulation
35|22|Régulation
35|1|Diminution de la température de condensation
35|2|Plus la température de condensation est haute, plus le groupe frigorifique va consommer dénergie. De ce fait il est important de vérifier les niveaux de température de condensation et didentifier les possibilités de diminution de la température de consigne. La vérification de cette température permettra d’optimiser le point de fonctionnement de l’échangeur et du groupe frigorifique. Les installations frigorifiques sont dimensionnées pour pouvoir fonctionner lors des extrema de température (pics de chaleurs). En dehors de ces quelques jours, les groupes fonctionnent à rendement dégradé ce qui nest pas pertinent et entraîne un gaspillage dénergie. Comme le fluide change de phase dans léchangeur, la température de condensation peut être connue par la pression. Il y a plusieurs moyens dagir sur le température de condensation : diminuer la pression de consigne au détendeur, nettoyer lévaporateur, remplacer celui ci par un autre echangeur si il nest pas correctement dimensionné.
35|5|La solution est applicable à tous les groupes frigorifiques dans la mesure du possible. Un échangeur frigorifique optimisé a un écart de température compris entre 3 et 8°C.
